function,cyclomatic,modified,strict,essential,nesting,path_count,path_c_log,bug
disposeRealArray,3,3,3,1,2,3,0,0
distance2,1,1,1,1,0,1,0,0
DllMain,2,2,2,1,1,2,0,0
DllMain,2,2,2,1,1,2,0,0
DllMain,2,2,2,1,1,2,0,0
dot3,1,1,1,1,0,1,0,0
dot4,1,1,1,1,0,1,0,0
dot8,1,1,1,1,0,1,0,0
dotVector3,1,1,1,1,0,1,0,0
dotVector3,1,1,1,1,0,1,0,0
dotVector3,1,1,1,1,0,1,0,0
dotVector3,1,1,1,1,0,1,0,0
dotVector3,1,1,1,1,0,1,0,0
dotVector3,1,1,1,1,0,1,0,0
dotVector3,1,1,1,1,0,1,0,0
dotVector3,1,1,1,1,0,1,0,0
dshift,2,2,2,1,1,2,0,0
dtoa,92,87,113,48,6,999999999,16,0
JAMA::Cholesky::Cholesky,1,1,1,1,0,1,0,0
JAMA::Cholesky::Cholesky,7,7,9,1,3,8,1,0
JAMA::Cholesky::getL,1,1,1,1,0,1,0,0
JAMA::Cholesky::is_spd,1,1,1,1,0,1,0,0
JAMA::Cholesky::solve,6,6,6,1,2,10,1,0
JAMA::Cholesky::solve,8,8,8,1,3,17,1,0
JAMA::Eigenvalue::cdiv,2,2,2,1,1,2,0,0
JAMA::Eigenvalue::Eigenvalue,8,8,10,1,3,18,1,0
JAMA::Eigenvalue::getD,5,5,5,1,2,7,1,0
JAMA::Eigenvalue::getImagEigenvalues,1,1,1,1,0,1,0,0
JAMA::Eigenvalue::getRealEigenvalues,1,1,1,1,0,1,0,0
JAMA::Eigenvalue::getV,1,1,1,1,0,1,0,0
JAMA::Eigenvalue::hqr2,70,70,73,11,6,999999999,10,0
JAMA::Eigenvalue::orthes,21,21,21,1,4,7308,4,0
JAMA::Eigenvalue::tql2,16,16,16,4,5,800,3,0
JAMA::Eigenvalue::tred2,23,23,23,1,4,53452,5,0
JAMA::LU::det,3,3,3,1,1,3,0,0
JAMA::LU::getL,5,5,5,1,3,5,1,0
JAMA::LU::getPivot,1,1,1,1,0,1,0,0
JAMA::LU::getU,4,4,4,1,3,4,1,0
JAMA::LU::isNonsingular,3,3,3,3,2,3,0,0
JAMA::LU::LU,12,12,13,1,3,326,3,0
JAMA::LU::permute_copy,3,3,3,1,2,3,0,0
JAMA::LU::permute_copy,3,3,3,1,1,3,0,0
JAMA::LU::solve,10,10,10,3,3,30,1,0
JAMA::LU::solve,7,7,7,3,2,11,1,0
JAMA::QR::getHouseholder,4,4,4,1,3,4,1,0
JAMA::QR::getQ,7,7,7,1,4,13,1,0
JAMA::QR::getR,5,5,5,1,3,5,1,0
JAMA::QR::isFullRank,3,3,3,3,2,3,0,0
JAMA::QR::QR,9,9,9,1,4,43,2,0
JAMA::QR::solve,9,9,9,3,2,32,2,0
JAMA::QR::solve,13,13,13,3,3,128,2,0
JAMA::SVD::cond,1,1,1,1,0,1,0,0
JAMA::SVD::getS,3,3,3,1,2,3,0,0
JAMA::SVD::getSingularValues,1,1,1,1,0,1,0,0
JAMA::SVD::getU,3,3,3,1,2,3,0,0
JAMA::SVD::getV,1,1,1,1,0,1,0,0
JAMA::SVD::norm2,1,1,1,1,0,1,0,0
JAMA::SVD::rank,3,3,3,1,2,3,0,0
JAMA::SVD::SVD,88,85,93,15,5,772371936,13,0
periodicDifference,1,1,1,1,0,1,0,0
pme_calculate_bsplines_moduli,14,14,14,1,3,960,3,0
pme_destroy,2,2,2,1,1,2,0,0
pme_exec,1,1,1,1,0,1,0,0
pme_grid_interpolate_force,5,5,5,1,4,5,1,0
pme_grid_spread_charge,6,6,6,1,4,10,1,0
pme_init,2,2,2,1,1,2,0,0
pme_reciprocal_convolution,8,8,10,5,4,5,1,0
pme_update_bsplines,7,7,7,1,4,14,1,0
pme_update_grid_index_and_fraction,3,3,3,1,2,3,0,0
PositionGenerator::getBondDistance,1,1,1,1,0,1,0,0
PositionGenerator::getDistance,1,1,1,1,0,1,0,0
PositionGenerator::getEnclosingBox,8,8,8,1,2,65,2,0
PositionGenerator::getPeriodicDistance,2,2,2,1,1,2,0,0
PositionGenerator::getSettings,1,1,1,1,0,1,0,0
PositionGenerator::getSortedDistances,4,4,4,3,2,3,0,0
PositionGenerator::PositionGenerator,1,1,1,1,0,1,0,0
PositionGenerator::setBondDistance,1,1,1,1,0,1,0,0
PositionGenerator::setLog,1,1,1,1,0,1,0,0
PositionGenerator::setParticlesOnGrid,8,8,9,1,3,42,2,0
PositionGenerator::setPositions,1,1,1,1,0,1,0,0
PositionGenerator::setPositions,7,7,8,1,3,8,1,0
PositionGenerator::showDistances,3,3,4,1,2,3,0,0
PositionGenerator::showMinMaxDistances,8,8,9,1,4,11,1,0
PositionGenerator::showMinMaxDistances,6,6,8,1,3,7,1,0
PositionGenerator::showParticlesWithinDistance,5,5,7,1,2,4,1,0
PositionGenerator::~PositionGenerator,1,1,1,1,0,1,0,0
pow5mult,8,8,8,4,2,38,2,0
propogateIEEEBits,10,10,10,1,2,9,1,0
propogateIntBits,3,3,3,1,2,3,0,0
Quern::List::begin,1,1,1,1,0,1,0,0
Quern::List::empty,1,1,1,1,0,1,0,0
Quern::List::erase,1,1,1,1,0,1,0,0
Quern::List::front,1,1,1,1,0,1,0,0
Quern::List::front,1,1,1,1,0,1,0,0
Quern::List::init,1,1,1,1,0,1,0,0
Quern::List::insert,2,2,2,1,1,2,0,0
Quern::List::List,1,1,1,1,0,1,0,0
Quern::List::pop_front,1,1,1,1,0,1,0,0
Quern::List::push_front,2,2,2,1,1,2,0,0
Quern::List::size,1,1,1,1,0,1,0,0
Quern::List::swap,1,1,1,1,0,1,0,0
Quern::ListEntry::ListEntry,1,1,1,1,0,1,0,0
Quern::ListEntry::ListEntry,1,1,1,1,0,1,0,0
Quern::ListIterator::ListIterator,1,1,1,1,0,1,0,0
Quern::ListIterator::operator*,1,1,1,1,0,1,0,0
Quern::ListIterator::operator*,1,1,1,1,0,1,0,0
Quern::ListIterator::operator++,1,1,1,1,0,1,0,0
Quern::ListIterator::operator->,1,1,1,1,0,1,0,0
Quern::ListIterator::operator->,1,1,1,1,0,1,0,0
Quern::ListIterator::still_going,1,1,1,1,0,1,0,0
Quern::Pool::allocate,4,4,5,4,2,4,1,0
Quern::Pool::Pool,1,1,1,1,0,1,0,0
Quern::Pool::release,1,1,1,1,0,1,0,0
Quern::Pool::~Pool,2,2,2,1,1,2,0,0
QUERN_compute_incomplete_qr,25,25,40,16,4,1002,3,0
QUERN_compute_incomplete_qr_without_q,18,18,30,12,4,161,2,0
QUERN_compute_qr,24,24,39,15,4,1001,3,0
QUERN_compute_qr_without_q,17,17,29,11,4,160,2,0
QUERN_convert_column_format_to_row_format,12,12,18,9,3,29,1,0
QUERN_free_result,1,1,1,1,0,1,0,0
QUERN_get_profile_row_ordering,8,8,12,3,2,20,1,0
QUERN_get_rbfs_column_ordering,14,14,18,3,6,128,2,0
QUERN_inverse_order_vector,3,3,6,1,1,3,0,0
QUERN_multiply,4,4,10,1,2,4,1,0
QUERN_multiply_transpose,4,4,10,1,2,4,1,0
QUERN_multiply_with_q,5,5,8,1,3,5,1,0
QUERN_multiply_with_q_transpose,5,5,8,1,3,5,1,0
QUERN_reorder_columns,8,8,13,4,2,13,1,0
QUERN_reorder_vector,3,3,6,1,1,3,0,0
QUERN_solve_with_CGNR,15,15,27,15,2,22,1,0
QUERN_solve_with_r,6,6,13,1,3,8,1,0
QUERN_solve_with_r_transpose_in_place,6,6,12,1,3,8,1,0
quorem,10,10,12,1,3,17,1,0
hexdig_init,1,1,1,1,0,1,0,0
hi0bits,7,7,7,3,2,48,2,0
hilbert_box_pt,1,1,1,1,0,1,0,0
hilbert_box_pt_work,12,12,12,1,4,53,2,0
hilbert_box_vtx,1,1,1,1,0,1,0,0
hilbert_box_vtx_work,12,12,12,4,4,65,2,0
hilbert_c2i,9,9,9,1,5,21,1,0
hilbert_cmp,1,1,1,1,0,1,0,0
hilbert_cmp_work,8,8,8,3,3,7,1,0
hilbert_i2c,9,9,9,1,5,19,1,0
hilbert_ieee_box_pt,3,3,3,1,1,2,0,0
hilbert_ieee_box_vtx,3,3,3,1,1,2,0,0
hilbert_ieee_cmp,3,3,3,1,1,2,0,0
hilbert_incr,9,9,9,1,3,66,2,0
hilbert_nextinbox,19,19,20,6,5,818,3,0
htinit,2,2,2,1,1,2,0,0
abs,1,1,1,1,0,1,0,0
abs,1,1,1,1,0,1,0,0
abs,1,1,1,1,0,1,0,0
add_scaled,2,2,2,1,1,2,0,0
addAtomsToExclusions,2,2,2,1,1,2,0,0
addCovalentMap,2,2,2,1,1,2,0,0
addDonorAndAcceptorCode,1,1,1,1,0,1,0,0
addDonorAndAcceptorCode,1,1,1,1,0,1,0,0
allocateIntArray,2,2,2,1,1,2,0,0
allocateRealArray,2,2,2,1,1,2,0,0
AmoebaReferenceAngleForce::AmoebaReferenceAngleForce,1,1,1,1,0,1,0,0
AmoebaReferenceAngleForce::calculateAngleIxn,5,5,6,1,1,9,1,0
AmoebaReferenceAngleForce::calculateForceAndEnergy,3,3,3,1,2,3,0,0
AmoebaReferenceAngleForce::getPrefactorsGivenAngleCosine,3,3,3,1,1,3,0,0
AmoebaReferenceAngleForce::~AmoebaReferenceAngleForce,1,1,1,1,0,1,0,0
AmoebaReferenceBondForce::AmoebaReferenceBondForce,1,1,1,1,0,1,0,0
AmoebaReferenceBondForce::calculateBondIxn,2,2,2,1,0,1,0,0
AmoebaReferenceBondForce::calculateForceAndEnergy,3,3,3,1,2,3,0,0
AmoebaReferenceBondForce::~AmoebaReferenceBondForce,1,1,1,1,0,1,0,0
AmoebaReferenceForce::getCrossProduct,1,1,1,1,0,1,0,0
AmoebaReferenceForce::getCrossProduct,1,1,1,1,0,1,0,0
AmoebaReferenceForce::getDotProduct3,1,1,1,1,0,1,0,0
AmoebaReferenceForce::getDotProduct3,1,1,1,1,0,1,0,0
AmoebaReferenceForce::getDotProduct3,1,1,1,1,0,1,0,0
AmoebaReferenceForce::getDotProduct3,1,1,1,1,0,1,0,0
AmoebaReferenceForce::getNorm3,1,1,1,1,0,1,0,0
AmoebaReferenceForce::getNorm3,1,1,1,1,0,1,0,0
AmoebaReferenceForce::getNormSquared3,1,1,1,1,0,1,0,0
AmoebaReferenceForce::getNormSquared3,1,1,1,1,0,1,0,0
AmoebaReferenceForce::loadDeltaR,1,1,1,1,0,1,0,0
AmoebaReferenceForce::normalizeVector3,2,2,2,1,1,2,0,0
AmoebaReferenceGeneralizedKirkwoodForce::AmoebaReferenceGeneralizedKirkwoodForce,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::calculateGrycukBornRadii,9,9,10,5,3,27,1,0
AmoebaReferenceGeneralizedKirkwoodForce::getAtomicRadii,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::getDielectricOffset,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::getDirectPolarization,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::getGrycukBornRadii,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::getIncludeCavityTerm,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::getNumParticles,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::getProbeRadius,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::getScaleFactors,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::getSoluteDielectric,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::getSolventDielectric,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::getSurfaceAreaFactor,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::setAtomicRadii,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::setCharges,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::setDielectricOffset,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::setDirectPolarization,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::setIncludeCavityTerm,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::setNumParticles,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::setProbeRadius,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::setScaleFactors,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::setSoluteDielectric,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::setSolventDielectric,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::setSurfaceAreaFactor,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodForce::~AmoebaReferenceGeneralizedKirkwoodForce,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::AmoebaReferenceGeneralizedKirkwoodMultipoleForce,2,2,2,1,1,2,0,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::calculateCavityTermEnergyAndForces,2,2,2,1,1,2,0,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::calculateElectrostatic,12,12,12,1,4,288,2,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::calculateFixedMultipoleFieldPairIxn,2,2,2,1,1,2,0,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::calculateGrycukChainRulePairIxn,4,4,4,1,1,6,1,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::calculateInducedDipolePairGkIxn,2,2,2,1,1,2,0,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::calculateInducedDipolePairIxns,2,2,2,1,1,2,0,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::calculateInducedDipoles,3,3,3,1,1,4,1,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::calculateKirkwoodEDiffPairIxn,6,6,6,1,2,12,1,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::calculateKirkwoodPairIxn,5,5,7,1,1,8,1,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::getDielectricOffset,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::getIncludeCavityTerm,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::getProbeRadius,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::getSurfaceAreaFactor,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::zeroFixedMultipoleFields,1,1,1,1,0,1,0,0
AmoebaReferenceGeneralizedKirkwoodMultipoleForce::~AmoebaReferenceGeneralizedKirkwoodMultipoleForce,1,1,1,1,0,1,0,0
AmoebaReferenceInPlaneAngleForce::AmoebaReferenceInPlaneAngleForce,1,1,1,1,0,1,0,0
AmoebaReferenceInPlaneAngleForce::calculateAngleIxn,11,11,12,1,2,260,2,0
AmoebaReferenceInPlaneAngleForce::calculateForceAndEnergy,3,3,3,1,2,3,0,0
AmoebaReferenceInPlaneAngleForce::getPrefactorsGivenAngleCosine,3,3,3,1,1,3,0,0
AmoebaReferenceInPlaneAngleForce::~AmoebaReferenceInPlaneAngleForce,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::AmoebaReferenceMultipoleForce,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::AmoebaReferenceMultipoleForce,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::applyRotationMatrix,4,4,5,1,2,3,0,0
AmoebaReferenceMultipoleForce::applyRotationMatrixToParticle,11,11,11,1,4,75,2,0
AmoebaReferenceMultipoleForce::calculateAmoebaSystemMultipoleMoments,7,7,7,1,1,64,2,0
AmoebaReferenceMultipoleForce::calculateElectrostatic,7,7,7,1,4,16,1,0
AmoebaReferenceMultipoleForce::calculateElectrostaticPairIxn,5,5,5,1,2,6,1,0
AmoebaReferenceMultipoleForce::calculateElectrostaticPotential,5,5,5,1,2,12,1,0
AmoebaReferenceMultipoleForce::calculateElectrostaticPotentialForParticleGridPoint,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::calculateFixedMultipoleField,4,4,4,1,3,4,1,0
AmoebaReferenceMultipoleForce::calculateFixedMultipoleFieldPairIxn,2,2,2,1,1,2,0,0
AmoebaReferenceMultipoleForce::calculateForceAndEnergy,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::calculateInducedDipoleFields,3,3,3,1,2,3,0,0
AmoebaReferenceMultipoleForce::calculateInducedDipolePairIxn,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::calculateInducedDipolePairIxns,3,3,3,1,1,3,0,0
AmoebaReferenceMultipoleForce::calculateInducedDipoles,3,3,3,1,1,4,1,0
AmoebaReferenceMultipoleForce::calculateInducedDipoles,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::checkChiral,3,3,3,1,2,3,0,0
AmoebaReferenceMultipoleForce::checkChiralCenterAtParticle,3,3,3,1,1,3,0,0
AmoebaReferenceMultipoleForce::convergeInduceDipoles,4,4,5,1,2,4,1,0
AmoebaReferenceMultipoleForce::copyRealVecVector,2,2,2,1,1,2,0,0
AmoebaReferenceMultipoleForce::getAndScaleInverseRs,6,6,6,1,3,8,1,0
AmoebaReferenceMultipoleForce::getDScaleAndPScale,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::getMaximumMutualInducedDipoleIterations,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::getMultipoleScaleFactor,2,2,2,1,1,2,0,0
AmoebaReferenceMultipoleForce::getMultipoleScaleFactors,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::getMutualInducedDipoleConverged,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::getMutualInducedDipoleEpsilon,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::getMutualInducedDipoleIterations,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::getMutualInducedDipoleTargetEpsilon,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::getNonbondedMethod,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::getPeriodicDelta,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::getPolarizationType,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::initialize,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::initializeInducedDipoles,2,2,2,1,1,2,0,0
AmoebaReferenceMultipoleForce::initializeRealOpenMMVector,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::initializeRealVecVector,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::loadParticleData,2,2,2,1,1,2,0,0
AmoebaReferenceMultipoleForce::mapTorqueToForce,4,4,4,1,2,3,0,0
AmoebaReferenceMultipoleForce::mapTorqueToForceForParticle,12,12,15,1,3,23,1,0
AmoebaReferenceMultipoleForce::normalizeRealVec,2,2,2,1,1,2,0,0
AmoebaReferenceMultipoleForce::setMaximumMutualInducedDipoleIterations,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::setMutualInducedDipoleConverged,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::setMutualInducedDipoleEpsilon,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::setMutualInducedDipoleIterations,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::setMutualInducedDipoleTargetEpsilon,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::setNonbondedMethod,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::setPolarizationType,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::setup,2,2,2,1,1,2,0,0
AmoebaReferenceMultipoleForce::setupScaleMaps,14,14,15,8,6,41,2,0
AmoebaReferenceMultipoleForce::showScaleMapForParticle,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::updateInducedDipole,2,2,2,1,1,2,0,0
AmoebaReferenceMultipoleForce::updateInducedDipoleFields,4,4,4,1,1,4,1,0
AmoebaReferenceMultipoleForce::UpdateInducedDipoleFieldStruct::UpdateInducedDipoleFieldStruct,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::zeroFixedMultipoleFields,1,1,1,1,0,1,0,0
AmoebaReferenceMultipoleForce::~AmoebaReferenceMultipoleForce,1,1,1,1,0,1,0,0
AmoebaReferenceOutOfPlaneBendForce::AmoebaReferenceOutOfPlaneBendForce,1,1,1,1,0,1,0,0
AmoebaReferenceOutOfPlaneBendForce::calculateForceAndEnergy,3,3,3,1,2,3,0,0
AmoebaReferenceOutOfPlaneBendForce::calculateOutOfPlaneBendIxn,15,15,16,1,3,1874,3,0
AmoebaReferenceOutOfPlaneBendForce::~AmoebaReferenceOutOfPlaneBendForce,1,1,1,1,0,1,0,0
AmoebaReferencePiTorsionForce::AmoebaReferencePiTorsionForce,1,1,1,1,0,1,0,0
AmoebaReferencePiTorsionForce::calculateForceAndEnergy,3,3,3,1,2,3,0,0
AmoebaReferencePiTorsionForce::calculatePiTorsionIxn,8,8,8,1,1,72,2,0
AmoebaReferencePiTorsionForce::~AmoebaReferencePiTorsionForce,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::AmoebaReferencePmeMultipoleForce,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::calculateDirectInducedDipolePairIxn,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::calculateDirectInducedDipolePairIxns,6,6,6,1,2,7,1,0
AmoebaReferencePmeMultipoleForce::calculateElectrostatic,7,7,7,1,4,16,1,0
AmoebaReferencePmeMultipoleForce::calculateFixedMultipoleField,2,2,2,1,1,2,0,0
AmoebaReferencePmeMultipoleForce::calculateFixedMultipoleFieldPairIxn,3,3,3,3,1,3,0,0
AmoebaReferencePmeMultipoleForce::calculateInducedDipoleFields,5,5,5,1,2,9,1,0
AmoebaReferencePmeMultipoleForce::calculatePmeDirectElectrostaticPairIxn,7,7,7,1,2,13,1,0
AmoebaReferencePmeMultipoleForce::calculatePmeSelfEnergy,2,2,2,1,1,2,0,0
AmoebaReferencePmeMultipoleForce::calculatePmeSelfTorque,2,2,2,1,1,2,0,0
AmoebaReferencePmeMultipoleForce::calculateReciprocalSpaceInducedDipoleField,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::computeAmoebaBsplines,5,5,5,1,3,4,1,0
AmoebaReferencePmeMultipoleForce::computeBSplinePoint,10,10,10,1,2,384,3,0
AmoebaReferencePmeMultipoleForce::computeFixedMultipolesGridValue,4,4,4,1,2,3,0,0
AmoebaReferencePmeMultipoleForce::computeFixedPotentialFromGrid,8,8,8,1,4,5,1,0
AmoebaReferencePmeMultipoleForce::computeInducedDipoleGridValue,4,4,4,1,2,3,0,0
AmoebaReferencePmeMultipoleForce::computeInducedPotentialFromGrid,8,8,8,1,4,5,1,0
AmoebaReferencePmeMultipoleForce::computeReciprocalSpaceFixedMultipoleForceAndEnergy,3,3,3,1,2,3,0,0
AmoebaReferencePmeMultipoleForce::computeReciprocalSpaceInducedDipoleForceAndEnergy,5,5,5,1,3,7,1,0
AmoebaReferencePmeMultipoleForce::findAmoebaAtomRangeForGrid,7,7,7,1,3,16,1,0
AmoebaReferencePmeMultipoleForce::getAlphaEwald,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::getCutoffDistance,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::getDampedInverseDistances,5,5,5,1,2,6,1,0
AmoebaReferencePmeMultipoleForce::getGridPointGivenGridIndex,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::getPeriodicDelta,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::getPmeGridDimensions,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::getPmeScale,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::initializeBSplineModuli,18,18,18,1,4,4764,4,0
AmoebaReferencePmeMultipoleForce::initializeInducedDipoles,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::initializePmeGrid,3,3,3,1,1,3,0,0
AmoebaReferencePmeMultipoleForce::performAmoebaReciprocalConvolution,6,6,8,3,2,3,0,0
AmoebaReferencePmeMultipoleForce::recordFixedMultipoleField,2,2,2,1,1,2,0,0
AmoebaReferencePmeMultipoleForce::recordInducedDipoleField,2,2,2,1,1,2,0,0
AmoebaReferencePmeMultipoleForce::resizePmeArrays,4,4,4,1,2,6,1,0
AmoebaReferencePmeMultipoleForce::setAlphaEwald,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::setCutoffDistance,1,1,1,1,0,1,0,0
AmoebaReferencePmeMultipoleForce::setPeriodicBoxSize,2,2,4,1,1,2,0,0
AmoebaReferencePmeMultipoleForce::setPmeGridDimensions,3,3,5,1,1,3,0,0
AmoebaReferencePmeMultipoleForce::spreadFixedMultipolesOntoGrid,9,9,9,1,4,5,1,0
AmoebaReferencePmeMultipoleForce::spreadInducedDipolesOnGrid,9,9,9,1,4,5,1,0
AmoebaReferencePmeMultipoleForce::~AmoebaReferencePmeMultipoleForce,3,3,3,1,1,4,1,0
AmoebaReferenceStretchBendForce::AmoebaReferenceStretchBendForce,1,1,1,1,0,1,0,0
AmoebaReferenceStretchBendForce::calculateForceAndEnergy,3,3,3,1,2,3,0,0
AmoebaReferenceStretchBendForce::calculateStretchBendIxn,9,9,9,1,1,98,2,0
AmoebaReferenceStretchBendForce::~AmoebaReferenceStretchBendForce,1,1,1,1,0,1,0,0
AmoebaReferenceTorsionTorsionForce::AmoebaReferenceTorsionTorsionForce,1,1,1,1,0,1,0,0
AmoebaReferenceTorsionTorsionForce::calculateForceAndEnergy,4,4,4,1,2,5,1,0
AmoebaReferenceTorsionTorsionForce::calculateTorsionTorsionIxn,14,14,15,1,2,1732,3,0
AmoebaReferenceTorsionTorsionForce::checkTorsionSign,3,3,3,1,1,2,0,0
AmoebaReferenceTorsionTorsionForce::getBicubicCoefficientMatrix,5,5,5,1,2,10,1,0
AmoebaReferenceTorsionTorsionForce::getBicubicValues,2,2,2,1,1,2,0,0
AmoebaReferenceTorsionTorsionForce::loadGridValuesFromEnclosingRectangle,5,5,5,1,2,5,1,0
AmoebaReferenceTorsionTorsionForce::~AmoebaReferenceTorsionTorsionForce,1,1,1,1,0,1,0,0
AmoebaReferenceVdwForce::addReducedForce,1,1,1,1,0,1,0,0
AmoebaReferenceVdwForce::AmoebaReferenceVdwForce,1,1,1,1,0,1,0,0
AmoebaReferenceVdwForce::AmoebaReferenceVdwForce,1,1,1,1,0,1,0,0
AmoebaReferenceVdwForce::arithmeticEpsilonCombiningRule,1,1,1,1,0,1,0,0
AmoebaReferenceVdwForce::arithmeticSigmaCombiningRule,1,1,1,1,0,1,0,0
AmoebaReferenceVdwForce::calculateForceAndEnergy,4,4,4,1,2,5,1,0
AmoebaReferenceVdwForce::calculateForceAndEnergy,8,8,8,1,4,25,1,0
AmoebaReferenceVdwForce::calculatePairIxn,3,3,5,1,1,4,1,0
AmoebaReferenceVdwForce::cubicMeanSigmaCombiningRule,2,2,3,1,0,1,0,0
AmoebaReferenceVdwForce::geometricEpsilonCombiningRule,1,1,1,1,0,1,0,0
AmoebaReferenceVdwForce::geometricSigmaCombiningRule,1,1,1,1,0,1,0,0
AmoebaReferenceVdwForce::getCutoff,1,1,1,1,0,1,0,0
AmoebaReferenceVdwForce::getEpsilonCombiningRule,1,1,1,1,0,1,0,0
