hash,time,message
aeb2f4a,Sat Feb 28 01:16:08 2009,Reduced memory use for random numbers.  Also reduced the frequency of reordering water molecules.
8055a54,Fri Feb 27 21:41:22 2009,Reduced memory use for exclusions.  Also deleted some obsolete files.
b98859e,Fri Feb 27 01:45:43 2009,Minor speed optimization to neighbor list building
6625540,Wed Feb 25 00:48:23 2009,Added Linux version of CUDPP library
eb0bba2,Fri Feb 20 01:43:10 2009,Implemented setting random seed for reference platform  as well as adding it as an option to BrownianIntegrator and AndersenThermostat.
630bdd4,Fri Feb 20 01:29:40 2009,Added other files that somehow got ommitted from earlier checkin
9b7a9f6,Fri Feb 20 01:22:48 2009,Added missing header file
1010df3,Thu Feb 19 20:59:06 2009,Checking in Cuda implementation of explicit solvent
df4b64c,Thu Feb 19 20:52:10 2009,Checked in explicit solvent implementation for Cuda platform (cutoffs  periodic boundary conditions  SETTLE)
08d6cc4,Thu Feb 19 19:20:37 2009,Added preprocessor flag  OPENMM_BUILDING_SHARED_LIBRARY  to Cuda shared lib build
2b5402d,Thu Feb 19 18:55:36 2009,Mods for preprocessor flags for shared/static libs
d9de3c8,Thu Feb 19 18:49:26 2009,Change for static lib and handling of OPENMM_EXPORT
c87fe8a,Thu Feb 19 18:48:59 2009,Added changes to get Static libs to work w/ OPENMM_EXPORT setting
84dda6a,Thu Feb 19 18:47:34 2009,If seed <=1  then use time() to generate seed
8c0b407,Thu Feb 19 18:45:53 2009,RNG seed mods for LangevinIntegrator
73f248e,Wed Feb 18 22:47:43 2009,Reactivated dupfac dynamic setting Made setting of RNG seed consistent w/ logic used for Cuda
6eb3c41,Wed Feb 18 21:14:12 2009,Initialize random number generator seed
641de89,Wed Feb 18 20:55:48 2009,Added code to get/set random number generator seed
0b4066c,Wed Feb 18 20:55:22 2009,Added code to set random number generator seed
1449f97,Thu Feb 5 22:19:49 2009,Minor edits  force duplicationFactor to 1 if no. particles < 65  for system w/ 32 atoms  NAN were appearing in nonbonded force term  plan to fix later
b96e155,Thu Feb 5 02:56:34 2009,Problem w/ BrookPlatform::getDuplicationFactor() -- removing for now (hardwiring to 4 as before)
b05c6aa,Thu Feb 5 02:33:03 2009,Added code to set duplication factor based on min suggested threads Added more ik jl gathers for bonded forces Redid shared #define setting in CMakeList.txt
5bd5dcb,Tue Feb 3 23:13:41 2009,Set default initial state of cmake BUILD_CUDA and BUILD_BROOK to OFF  because virgin computers without CUDA generate loads of errors trying to find CUDA on cmake run.
bba540d,Wed Jan 28 18:58:40 2009,Added Mike Houston to the author list for all the Brook files
38f6c8f,Tue Jan 27 18:36:51 2009,Checked in Cuda code
95d7918,Mon Jan 26 19:01:51 2009,Minor edits
5c1b44e,Mon Jan 26 19:01:25 2009,Minor edits
4a87b9b,Fri Jan 23 22:13:01 2009,Modified/added CMake commands to allow input file name argument to be passed to TstBrookGBSAOBCForce Renamed TestBrookGBSAOBCForce.cpp to TstBrookGBSAOBCForce.cpp as part of adding command-line arg Modified TstBrookGBSAOBCForce.cpp to accept arg brook/CMakeLists.txt modified to allow developer to set flag for static libs/exes
f9c9843,Fri Jan 23 01:49:13 2009,Commented in the line that registers the BrookPlatform (via registerBrookPlatform)
3d006cb,Thu Jan 22 23:58:16 2009,Added comment
2a1569a,Thu Jan 22 21:32:04 2009,Added ObcInfo.txt file for GBSA test  removed static test cases
d179864,Thu Jan 22 21:11:50 2009,Minor changes to remove compiler warnings
f5d1ec2,Thu Jan 22 20:19:06 2009,Removed static Brook tests
0b7d0cc,Thu Jan 22 20:01:39 2009,Cosmetic changes for most files Fixed setting of runtime in BrookPlatform() constructor (constructor w/o args): if 'brt_runtime' env variable not set  then internal 'runtime' variable was NULL -- this led to a fault when _setBrookRuntime() was called
c3e1acf,Thu Jan 22 19:26:04 2009,Changed several brookPlatform copy statements to references in brook kernel files Commented out static platform variable  which may have caused initialization problems Some of the Brook tests now succeed on my computer for the first time.
ff7874d,Tue Jan 20 21:36:46 2009,Added getPlatform() to OpenMMContext
a043fea,Sat Jan 17 02:27:39 2009,Turned off diagnostics
5c58568,Sat Jan 17 02:06:19 2009,Remove Reference references
1a8b5b6,Fri Jan 16 21:51:19 2009,Added cmake install rule for OpenMMBrook library
e38c9fb,Fri Jan 16 19:01:08 2009,Use symbolic name of OpenMM library in OpenMMBrook TARGET_LINK_LIBRARIES stanza  so OpenMMBrook builds in both release and debug mode on my Windows box
594822f,Fri Jan 16 18:13:08 2009,Tweak order of brook path and program searches  so BROOKROOT takes precedence
0f83969,Fri Jan 16 17:28:24 2009,Created a couple of cmake cache variables for conditional building of cuda and brook libraries Modified FindBrook.cmake to be a bit more specific about finding BROOK_INCLUDE_DIR  so it finds on my computer
e41c1b3,Thu Jan 15 20:31:37 2009,Added createStreamImpl() to BrookStreamFactory w/o context argument Added  'OPENMM_EXPORT'  to class declaration to deal w/ linking issue associated w/ virtual methods in class Modified brook/brook-cmake/FindBrook.cmake to only look in $BROOKROOT directory for Brook files
5824286d,Thu Jan 15 20:26:20 2009,Added TestBrookStream to exercise board  Langevin temperature test deactivated for now  Removed build of static versions of tests
c6dc302,Thu Jan 15 02:01:22 2009,Mods
337d484,Thu Jan 15 02:01:13 2009,Mods
b1ba688,Wed Jan 14 23:18:33 2009,Rename
92a981e,Wed Jan 14 23:18:17 2009,Rename testBrookPeriodicTorsionForce/cpp
ea46c1c,Wed Jan 14 18:19:50 2009,Renamed directory gpu -> kernels to match Cuda layout
d5ab0e7,Wed Jan 14 02:40:26 2009,Mods
7a51ccf,Tue Jan 13 04:23:59 2009,Mods
5675505,Tue Jan 13 01:49:38 2009,Remove Brownian dynamics files -- not ready yet
aff802d,Mon Jan 12 23:54:28 2009,Mods
180c245,Mon Jan 12 23:51:02 2009,Mods
e3a1a21,Sun Jan 11 02:44:53 2009,Mods
60dd93a,Sat Jan 10 02:27:01 2009,Mods
d6132ea,Fri Jan 9 19:50:42 2009,Mods
ce8d214,Fri Jan 9 03:51:02 2009,Mods
9cfbfa4,Thu Jan 8 01:42:40 2009,Mods
a058d6a,Wed Jan 7 02:16:18 2009,Mods
adb4ec5,Mon Jan 5 23:51:45 2009,Mods
0e675a1,Mon Jan 5 23:51:09 2009,Mods
df58719,Mon Jan 5 21:18:05 2009,Add integrator tests
8f1b8c6,Sat Jan 3 01:55:14 2009,Mods
cfb9c98,Sat Jan 3 01:53:38 2009,Mods
1ce7d81,Sat Jan 3 00:25:49 2009,Mods
495a43c,Sat Jan 3 00:25:34 2009,Add
8c3878b,Fri Jan 2 20:12:20 2009,Mods
116a99b,Thu Jan 1 01:17:03 2009,Mods
ca43baf,Wed Dec 31 01:44:46 2008,Mods
1da5441,Tue Dec 30 02:02:15 2008,Mods
956f318,Mon Dec 29 22:45:08 2008,Mods
ef5f928,Mon Dec 29 22:41:18 2008,Mods
b7c8afa,Sat Dec 27 02:30:03 2008,Mods
980003c,Fri Dec 19 20:46:23 2008,OpenMMContext.reinitialize() works correctly with CudaPlatform.  Also fixed an incorrect comment.
dd741b6,Thu Dec 18 01:25:56 2008,Mods
b31196d,Thu Dec 18 01:24:58 2008,Latest
7ed51ce,Wed Dec 17 01:28:07 2008,Bonded forces ok
08c2e02,Tue Dec 16 02:15:22 2008,Mods
9936ec4,Sat Dec 13 00:49:23 2008,Mods
4061087,Sat Dec 13 00:49:11 2008,Mods
309008f,Fri Dec 12 02:00:43 2008,Mods
cdee990,Wed Dec 10 20:34:00 2008,New names
655700e,Wed Dec 10 20:31:41 2008,Need to commit to rename
01199dd,Wed Dec 10 20:26:59 2008,Name changes and minor mods to sync w/ new interface
feeabef,Wed Dec 10 20:05:24 2008,New
c66c80b,Wed Dec 10 20:03:24 2008,New
43a4b41,Fri Nov 21 01:00:05 2008,Fixed a method that had the wrong return type
d279014,Wed Nov 19 19:13:42 2008,Optimization: introduced a kernel to clear forces at the start of each time step rather than relying on the stream
b920a17,Wed Nov 19 01:52:02 2008,Modified Cuda and reference platforms to recalculate Born radii every step
806232c,Tue Nov 18 20:17:32 2008,Fixed a test case that was failing  and enhanced several others
c4933b5,Tue Nov 18 18:59:13 2008,Constraint tolerance is now adjustable
0107f59,Tue Nov 18 17:24:57 2008,Stop trying to populate and delete third element of two-element particleList array in TestReferenceNeighborList.cpp. Memory corruption awaits...
53f03e6,Mon Nov 17 22:55:25 2008,Fixed a few problems related to GBSA
0243298,Sun Nov 16 02:22:13 2008,Obc forces were overwriting input forces instead of being added to input values
248522c,Sun Nov 16 02:20:16 2008,Mods to allow Born radii to be updated if atomic positions updated off the board
5cb5d89,Fri Nov 14 23:01:36 2008,Link OpenMM library to libdl on linux
f8a19f1,Fri Nov 14 22:16:19 2008,Changed cmake to choose install directory the same way as in SimTKcommon project
c21572b,Thu Nov 13 23:21:49 2008,Increased tolerances on test cases that were failing.
b86e12c,Wed Nov 12 23:04:47 2008,Fixed several bugs in OpenMM
d263808,Thu Nov 6 23:30:32 2008,Added cmake instructions to install libraries after building
ff35186,Tue Nov 4 22:40:42 2008,Look harder for cuda install area on Windows
a416009,Tue Nov 4 19:55:51 2008,Implemented dynamic loading of platforms from DLLs.  Also fixed a lot of compilation errors and warnings under Windows.
8f2f6e3,Fri Oct 31 00:34:02 2008,Lots of mystical CMake incantations to make Cuda platform compile both static and dynamic libraries correctly
93354c2,Thu Oct 30 22:48:09 2008,Several changes to get OpenMM to build on Linux  * capitalization of gpuTypes.h  * various cmake issues
379499a,Thu Oct 30 21:35:40 2008,removed redundant qualification ‘ReferenceForce::’ on member ‘getDeltaRPeriodic’ to get compile on linux
3c100e6,Wed Oct 29 21:52:41 2008,Renamed GBSAOBCForceField to GBSAOBCForce.
1b2ebaf,Wed Oct 29 21:03:40 2008,Created Cuda implementation of AndersenThermostat.  Tweaked test cases for BrownianIntegrator.
fc973cd,Tue Oct 28 00:29:29 2008,Created Cuda implementation of VerletIntegrator
3955743,Mon Oct 27 23:16:30 2008,Created Cuda implementation of BrownianIntegrator
62c4fd5,Wed Oct 22 22:07:53 2008,"Renamed ""atoms"" to ""particles"""
ad75a39,Wed Oct 22 21:31:24 2008,Split StandardMMForceField into separate classes for each force term.
8078c41,Tue Oct 21 20:44:51 2008,Periodic box size is specified with box vectors instead of widths
bf9898e,Mon Oct 20 20:29:51 2008,Working on making the GBSA test cases pass
a138663,Thu Oct 16 23:35:29 2008,Changed how kernels get initialized.  StandardMMForceField now has you set the 1-4 interactions explicitly.  CMMotionRemover allows the removal frequency to be set.
bf93e42,Wed Oct 15 18:06:39 2008,Converted units from kcal/A to Joule/nm
099b8e5,Wed Oct 15 00:41:04 2008,Finished incorporating Cuda code into OpenMM
5c4a033,Sat Oct 11 00:50:03 2008,Incorporating Cuda code into OpenMM
170e493,Fri Oct 3 00:46:27 2008,Added Brownian dynamics code (including kernels)  renamed StochasticDynamics LangevinDynamics Added license to kernel and kernel include files
d3614c8,Thu Oct 2 00:43:29 2008,Added functionality to BrookRemoveCMMotionKernel' fixed problem w/ BrookVelocityCenterOfMassRemoval
e763e1c,Thu Oct 2 00:42:46 2008,Mods
003ef5c,Wed Oct 1 01:02:19 2008,Added velocity-center-ofmass removal
baed018,Sat Sep 27 00:07:00 2008,Added Verlet & KE code
7f00006,Sat Sep 27 00:05:42 2008,Added Verlet test
8c73b06,Fri Sep 26 00:18:51 2008,Mods
10fc2f2,Fri Sep 26 00:18:31 2008,Update
cb130f9,Thu Sep 25 21:36:50 2008,Mods
cc8b4de,Wed Sep 24 20:16:02 2008,Attempting to fix incorrect file capitalization introduced by Windows
c150c4d,Wed Sep 24 20:14:48 2008,Attempting to fix incorrect file capitalization introduced by Windows
3090a06,Wed Sep 24 20:13:30 2008,Attempting to fix incorrect file capitalization introduced by Windows
c7f6cd3,Wed Sep 24 20:13:11 2008,Attempting to fix incorrect file capitalization introduced by Windows
04ea8ce,Wed Sep 24 20:02:05 2008,Fixed lots of errors and warnings compiling under Windows
a01da38,Wed Sep 24 18:25:50 2008,Updated tests w/ energy checks
22ecd65,Wed Sep 24 18:21:04 2008,BrookCalcStandardMMForceFieldKernel: added _refForceField to calculate energy                                      overrides of bonded gathers for testing BrookGbsa:                           OBC parameters fixed  added energy calculation BrookCommon:                         added utility methods for allocating arrays
18c9a78,Fri Sep 19 18:29:33 2008,Attempting to get Cuda code to compile
6a4a17f,Thu Sep 11 01:26:13 2008,Mods
d0ff145,Fri Sep 5 23:37:36 2008,Brook tests
b25a17a,Fri Sep 5 23:35:03 2008,Initial unit tests for StandardMMForceField pass
4492ca2,Tue Sep 2 23:44:10 2008,Modified Doxygen configuration to correctly produce API documentation
ff8bd4e,Wed Aug 27 22:43:52 2008,Brook SD code
a475f0a,Tue Aug 26 00:51:26 2008,Daily commit
4ed0093,Fri Aug 22 00:21:26 2008,Daily commit
1adaefc,Wed Aug 20 00:28:20 2008,Daily commit
d00e8b6,Tue Aug 19 01:14:30 2008,Mods
4511c20,Tue Aug 19 01:13:31 2008,Mods
beef239,Sat Aug 16 00:17:33 2008,Start Langevin
e7c41fb,Fri Aug 15 20:31:33 2008,Mods for OBC Gbsa
b53cd94,Fri Aug 15 00:34:36 2008,Latest mods
ff88dda,Thu Aug 14 21:44:56 2008,Continuing implementation of Cuda platform
50090f9,Fri Aug 8 21:44:18 2008,Base class for bonded/nonbonded classes
4d5051b,Fri Aug 8 21:43:35 2008,Bonded & Nonbonded classes
9b08b9b,Thu Aug 7 19:39:15 2008,Latest mods -- setup for nonbonded and bonded appears to work
9cea458,Fri Jul 18 17:41:09 2008,Implemented cutoffs for 1-4 nonbonded interactions
f189c54,Sat Jul 12 00:51:02 2008,Implemented cutoffs and periodic boundary conditions for reference platform
1d7ac0e,Wed Jul 9 21:41:25 2008,Added neighbor list code
ac0ec21,Mon Jun 23 22:34:12 2008,Created platform-generic versions of the test of the ReferencePlatform test programs.
e22f6a3,Mon Jun 23 19:25:30 2008,Converted two more ReferencePlatform tests to platform generic tests
90f31a6,Mon Jun 23 17:32:42 2008,"Many changes to build OpenMM on Windows: 1) Added DLL export macros to many classes  enough to get tests to compile 2) Cosmetic changes to reduce warnings in Visual Studio:    a) change many ""for (int i =""... to ""for (size_t i =""... to avoid unsigned mismatch warnings    b) included many explicit static_cast<OpenMMReal>() casts to document places where double->float conversion warnings occur"
3353081,Fri Jun 20 19:38:27 2008,Change several CMAKE_PROJECT_DIR to CMAKE_CURRENT_SOURCE_DIR in OpenMM/CMakeLists.txt  to probably help build when invoked from directory above.
06f80f2,Thu Jun 19 19:27:25 2008,1) Change CMakeLists.txt to use only one PROJECT name at a time Perhaps this will help nightly builds.
93fbd6a,Thu Jun 12 21:10:59 2008,Attempt to address some windows nightly build errors
dfe03fe,Wed Jun 11 21:04:41 2008,Prevent lots of memory allocation crashes on linux for the openmmapi test programs
7786647,Wed Jun 11 18:30:39 2008,Debugged memory corruption in TestFindExclusions
f1c1653,Wed Jun 11 15:10:08 2008,Created platform generic AndersenThermostat test
74a8266,Wed Jun 4 23:57:02 2008,Began implementing CudaPlatform
5064305,Tue May 20 17:40:43 2008,Various changes to permit compiling OpenMM stuff on Linux Added INCLUDE(Dart) to OpenMM CMakeLists.txt
4577b1a,Fri May 16 22:22:11 2008,The ReferencePlatform was not getting registered automatically.
0b662b4,Fri May 16 18:07:48 2008,Implemented center of mass motion removal for OpenMM
07adfcb,Fri May 16 00:42:28 2008,Modified OpenMM to use nm and kJ as units instead of angstroms and kcal
9f0086f,Wed May 14 00:10:33 2008,"Added 'return platform' to registerReferencePlatform() -- VisualStudio complained about no return value Added #include ""../sfmt/SFMT.h"" to SimTKOpenMMUtilities.h to get 'uint32_t' declaration"
3d750e8,Tue May 13 20:51:06 2008,Modified the initialization order of ForceImpls to prevent them from trying to initialize themselves before the Platform had been chosen
a5288d5,Fri May 2 01:13:27 2008,Created reference implementation of AndersenThermostat
f14182c,Tue Apr 29 20:49:33 2008,Created reference implementation of VerletIntegrator
5c4be2f,Tue Apr 29 20:01:49 2008,Created reference implementation of BrownianIntegrator
2cfc682,Tue Apr 29 00:00:41 2008,Continuing to implement ReferencePlatform (implemented GBSA kernels  added test case for SHAKE and fixed some bugs in it)
5d9ae81,Sat Apr 26 00:14:47 2008,Initial checkin
45ed59f,Fri Apr 25 19:29:58 2008,Moved obsolete GBSA reference code back to where it was before
